Signal Legend:

Key        Signal Name

0        = sbox_out
1        = values_out
2        = test_out

Data Table:

Signals-> 0   1        2 
311       251 8365142  1 
312       251 8365142  1 
313       251 8365142  1 
314       251 8365142  1 
315       251 8365142  1 
316       251 8365142  1 
317       251 8365142  1 
318       251 8365142  1 
319       251 8365142  1 
320       251 8365142  1 
321       251 8365142  1 
322       251 8365142  1 
323       251 8365142  1 
324       251 8365142  1 
325       251 8365142  1 
326       251 8365142  1 
327       251 8365142  1 
328       251 8365142  1 
329       251 8365142  1 
330       251 8365142  1 
331       251 8365142  1 
332       251 8365142  1 
333       251 8365142  1 
334       251 8365142  1 
335       251 8365142  1 
336       251 8365142  1 
337       251 8365142  1 
338       251 8365142  1 
339       251 8365142  1 
340       251 8365142  1 
341       251 8365142  1 
342       251 8365142  1 
343       251 8365142  1 
344       251 8365142  1 
345       251 8365142  1 
346       251 8365142  1 
347       251 8365142  1 
348       251 8365142  1 
349       251 8365142  1 
350       251 8365142  1 
351       251 8365142  1 
352       251 8365142  1 
353       251 8365142  1 
354       251 8365142  1 
355       251 8365142  1 
356       251 8365142  1 
357       251 8365142  1 
358       251 8365142  1 
359       251 8365142  1 
360       251 8365142  1 
361       251 8365142  1 
362       251 8365142  1 
363       251 8365142  1 
364       251 8365142  1 
365       251 8365142  1 
366       251 8365142  1 
367       251 8365142  1 
368       251 8365142  1 
369       251 8365142  1 
370       251 8365142  1 
371       251 8365142  1 
372       251 8365142  1 
373       251 8365142  1 
374       251 8365142  1 
375       251 8365142  1 
376       251 8365142  1 
377       251 8365142  1 
378       251 8365142  1 
379       251 8365142  1 
380       251 8365142  1 
381       251 8365142  1 
382       251 8365142  1 
383       251 8365142  1 
384       251 8365142  1 
385       251 8365142  1 
386       251 8365142  1 
387       251 8365142  1 
388       251 8365142  1 
389       251 8365142  1 
390       251 8365142  1 
391       251 8365142  1 
392       251 8365142  1 
393       251 8365142  1 
394       251 8365142  1 
395       251 8365142  1 
396       251 8365142  1 
397       251 8365142  1 
398       251 8365142  1 
399       251 8365142  1 
400       251 8365142  1 
401       251 8365142  1 
402       251 8365142  1 
403       251 8365142  1 
404       251 8365142  1 
405       251 8365142  1 
406       251 8365142  1 
407       251 8365142  1 
408       251 8365142  1 
409       251 8365142  1 
410       251 8365142  1 
411       251 8365142  1 
412       251 8365142  1 
413       251 8365142  1 
414       251 8365142  1 
415       251 8365142  1 
416       251 8365142  1 
417       251 8365142  1 
418       251 8365142  1 
419       251 8365142  1 
420       251 8365142  1 
421       251 8365142  1 
422       251 8365142  1 
423       251 8365142  1 
424       251 8365142  1 
425       251 8365142  1 
426       251 8365142  1 
427       251 8365142  1 
428       251 8365142  1 
429       251 8365142  1 
430       251 8365142  1 
431       251 8365142  1 
432       251 8365142  1 
433       251 8365142  1 
434       251 8365142  1 
435       251 8365142  1 
436       251 8365142  1 
437       251 8365142  1 
438       251 8365142  1 
439       251 8365142  1 
440       251 8365142  1 
441       251 8365142  1 
442       251 8365142  1 
443       251 8365142  1 
444       251 8365142  1 
445       251 8365142  1 
446       251 8365142  1 
447       251 8365142  1 
448       251 8365142  1 
449       251 8365142  1 
450       251 8365142  1 
451       251 8365142  1 
452       251 8365142  1 
453       251 8365142  1 
454       251 8365142  1 
455       251 8365142  1 
456       251 8365142  1 
457       251 8365142  1 
458       251 8365142  1 
459       251 8365142  1 
460       251 8365142  1 
461       251 8365142  1 
462       251 8365142  1 
463       251 8365142  1 
464       251 8365142  1 
465       251 8365142  1 
466       251 8365142  1 
467       251 8365142  1 
468       251 8365142  1 
469       251 8365142  1 
470       251 8365142  1 
471       251 8365142  1 
472       251 8365142  1 
473       251 8365142  1 
474       251 8365142  1 
475       251 8365142  1 
476       251 8365142  1 
477       251 8365142  1 
478       251 8365142  1 
479       251 8365142  1 
480       251 8365142  1 
481       251 8365142  1 
482       251 8365142  1 
483       251 8365142  1 
484       251 8365142  1 
485       251 8365142  1 
486       251 8365142  1 
487       251 8365142  1 
488       251 8365142  1 
489       251 8365142  1 
490       251 8365142  1 
491       251 8365142  1 
492       251 8365142  1 
493       251 8365142  1 
494       251 8365142  1 
495       251 8365142  1 
496       251 8365142  1 
497       251 8365142  1 
498       251 8365142  1 
499       251 8365142  1 
500       251 8365142  1 
501       251 8365142  1 
502       251 8365142  1 
503       251 8365142  1 
504       251 8365142  1 
505       251 8365142  1 
506       251 8365142  1 
507       251 8365142  1 
508       251 8365142  1 
509       251 8365142  1 
510       251 8365142  1 
511       251 8365142  1 
512       251 8365142  1 
513       251 8365142  1 
514       251 8365142  1 
515       251 8365142  1 
516       251 8365142  1 
517       251 8365142  1 
518       251 8365142  1 
519       251 8365142  1 
520       251 8365142  1 
521       251 8365142  1 
522       251 8365142  1 
523       251 8365142  1 
524       251 8365142  1 
525       251 8365142  1 
526       251 8365142  1 
527       251 8365142  1 
528       251 8365142  1 
529       251 8365142  1 
530       251 8365142  1 
531       251 8365142  1 
532       251 8365142  1 
533       251 8365142  1 
534       251 8365142  1 
535       251 8365142  1 
536       251 8365142  1 
537       251 8365142  1 
538       251 8365142  1 
539       251 8365142  1 
540       251 8365142  1 
541       251 8365142  1 
542       251 8365142  1 
543       251 8365142  1 
544       251 8365142  1 
545       251 8365142  1 
546       251 8365142  1 
547       251 8365142  1 
548       251 8365142  1 
549       251 8365142  1 
550       251 8365142  1 
551       251 8365142  1 
552       251 8365142  1 
553       251 8365142  1 
554       251 8365142  1 
555       251 8365142  1 
556       251 8365142  1 
557       251 8365142  1 
558       251 8365142  1 
559       251 8365142  1 
560       251 8365142  1 
561       251 8365142  1 
562       251 8365142  1 
563       251 8365142  1 
564       251 8365142  1 
565       251 8365142  1 
566       251 8365142  1 
567       251 8365142  1 
568       251 8365142  1 
569       251 8365142  1 
570       251 8365142  1 
571       251 8365142  1 
572       251 8365142  1 
573       251 8365142  1 
574       251 8365142  1 
575       251 8365142  1 
576       251 8365142  1 
577       251 8365142  1 
578       251 8365142  1 
579       251 8365142  1 
580       251 8365142  1 
581       251 8365142  1 
582       251 8365142  1 
583       251 8365142  1 
584       251 8365142  1 
585       251 8365142  1 
586       251 8365142  1 
587       251 8365142  1 
588       251 8365142  1 
589       251 8365142  1 
590       251 8365142  1 
591       251 8365142  1 
592       251 8365142  1 
593       251 8365142  1 
594       251 8365142  1 
595       251 8365142  1 
596       251 8365142  1 
597       251 8365142  1 
598       251 8365142  1 
599       251 8365142  1 
600       251 8365142  1 
601       251 8365142  1 
602       251 8365142  1 
603       251 8365142  1 
604       251 8365142  1 
605       251 8365142  1 
606       251 8365142  1 
607       251 8365142  1 
608       251 8365142  1 
609       251 8365142  1 
610       251 8365142  1 
611       251 8365142  1 
612       251 8365142  1 
613       251 8365142  1 
614       251 8365142  1 
615       251 8365142  1 
616       251 8365142  1 
617       251 8365142  1 
618       251 8365142  1 
619       251 8365142  1 
620       251 8365142  1 
621       251 8365142  1 
622       251 8365142  1 
623       251 8365142  1 
624       251 8365142  1 
625       251 8365142  1 
626       251 8365142  1 
627       251 8365142  1 
628       251 8365142  1 
629       251 8365142  1 
630       251 8365142  1 
631       251 8365142  1 
632       251 8365142  1 
633       251 8365142  1 
634       251 8365142  1 
635       251 8365142  1 
636       251 8365142  1 
637       251 8365142  1 
638       251 8365142  1 
639       251 8365142  1 
640       251 8365142  1 
641       251 8365142  1 
642       251 8365142  1 
643       251 8365142  1 
644       251 8365142  1 
645       251 8365142  1 
646       251 8365142  1 
647       251 8365142  1 
648       251 8365142  1 
649       251 8365142  1 
650       251 8365142  1 
651       251 8365142  1 
652       251 8365142  1 
653       251 8365142  1 
654       251 8365142  1 
655       251 8365142  1 
656       251 8365142  1 
657       251 8365142  1 
658       251 8365142  1 
659       251 8365142  1 
660       251 8365142  1 
661       251 8365142  1 
662       251 8365142  1 
663       251 8365142  1 
664       251 8365142  1 
665       251 8365142  1 
666       251 8365142  1 
667       251 8365142  1 
668       251 8365142  1 
669       251 8365142  1 
670       251 8365142  1 
671       251 8365142  1 
672       251 8365142  1 
673       251 8365142  1 
674       251 8365142  1 
675       251 8365142  1 
676       251 8365142  1 
677       251 8365142  1 
678       251 8365142  1 
679       251 8365142  1 
680       251 8365142  1 
681       251 8365142  1 
682       251 8365142  1 
683       251 8365142  1 
684       251 8365142  1 
685       251 8365142  1 
686       251 8365142  1 
687       251 8365142  1 
688       251 8365142  1 
689       251 8365142  1 
690       251 8365142  1 
691       251 8365142  1 
692       251 8365142  1 
693       251 8365142  1 
694       251 8365142  1 
695       251 8365142  1 
696       251 8365142  1 
697       251 8365142  1 
698       251 8365142  1 
699       251 8365142  1 
700       251 8365142  1 
701       251 8365142  1 
702       251 8365142  1 
703       251 8365142  1 
704       251 8365142  1 
705       251 8365142  1 
706       251 8365142  1 
707       251 8365142  1 
708       251 8365142  1 
709       251 8365142  1 
710       251 8365142  1 
711       251 8365142  1 
712       251 8365142  1 
713       251 8365142  1 
714       251 8365142  1 
715       251 8365142  1 
716       251 8365142  1 
717       251 8365142  1 
718       251 8365142  1 
719       251 8365142  1 
720       251 8365142  1 
721       251 8365142  1 
722       251 8365142  1 
723       251 8365142  1 
724       251 8365142  1 
725       251 8365142  1 
726       251 8365142  1 
727       251 8365142  1 
728       251 8365142  1 
729       251 8365142  1 
730       251 8365142  1 
731       251 8365142  1 
732       251 8365142  1 
733       251 8365142  1 
734       251 8365142  1 
735       251 8365142  1 
736       251 8365142  1 
737       251 8365142  1 
738       251 8365142  1 
739       251 8365142  1 
740       251 8365142  1 
741       251 8365142  1 
742       251 8365142  1 
743       251 8365142  1 
744       251 8365142  1 
745       251 8365142  1 
746       251 8365142  1 
747       251 8365142  1 
748       251 8365142  1 
749       251 8365142  1 
750       251 8365142  1 
751       251 8365142  1 
752       251 8365142  1 
753       251 8365142  1 
754       251 8365142  1 
755       251 8365142  1 
756       251 8365142  1 
757       251 8365142  1 
758       251 8365142  1 
759       251 8365142  1 
760       251 8365142  1 
761       251 8365142  1 
762       251 8365142  1 
763       251 8365142  1 
764       251 8365142  1 
765       251 8365142  1 
766       251 8365142  1 
767       251 8365142  1 
768       251 8365142  1 
769       251 8365142  1 
770       251 8365142  1 
771       251 8365142  1 
772       251 8365142  1 
773       251 8365142  1 
774       251 8365142  1 
775       251 8365142  1 
776       251 8365142  1 
777       251 8365142  1 
778       251 8365142  1 
779       251 8365142  1 
780       251 8365142  1 
781       251 8365142  1 
782       251 8365142  1 
783       251 8365142  1 
784       251 8365142  1 
785       251 8365142  1 
786       251 8365142  1 
787       251 8365142  1 
788       251 8365142  1 
789       251 8365142  1 
790       251 8365142  1 
791       251 8365142  1 
792       251 8365142  1 
793       251 8365142  1 
794       251 8365142  1 
795       251 8365142  1 
796       251 8365142  1 
797       251 8365142  1 
798       251 8365142  1 
799       251 8365142  1 
800       251 8365142  1 
801       251 8365142  1 
802       251 8365142  1 
803       251 8365142  1 
804       251 8365142  1 
805       251 8365142  1 
806       251 8365142  1 
807       251 8365142  1 
808       251 8365142  1 
809       251 8365142  1 
810       251 8365142  1 
811       251 8365142  1 
812       251 8365142  1 
813       251 8365142  1 
814       251 8365142  1 
815       251 8365142  1 
816       251 8365142  1 
817       251 8365142  1 
818       251 8365142  1 
819       251 8365142  1 
820       251 8365142  1 
821       251 8365142  1 
822       251 8365142  1 
823       251 8365142  1 
824       251 8365142  1 
825       251 8365142  1 
826       251 8365142  1 
827       251 8365142  1 
828       251 8365142  1 
829       251 8365142  1 
830       251 8365142  1 
831       251 8365142  1 
832       251 8365142  1 
833       251 8365142  1 
834       251 8365142  1 
835       251 8365142  1 
836       251 8365142  1 
837       251 8365142  1 
838       251 8365142  1 
839       251 8365142  1 
840       251 8365142  1 
841       251 8365142  1 
842       251 8365142  1 
843       251 8365142  1 
844       251 8365142  1 
845       251 8365142  1 
846       251 8365142  1 
847       251 8365142  1 
848       251 8365142  1 
849       251 8365142  1 
850       251 8365142  1 
851       251 8365142  1 
852       251 8365142  1 
853       251 8365142  1 
854       251 8365142  1 
855       251 8365142  1 
856       251 8365142  1 
857       251 8365142  1 
858       251 8365142  1 
859       251 8365142  1 
860       251 8365142  1 
861       251 8365142  1 
862       251 8365142  1 
863       251 8365142  1 
864       251 8365142  1 
865       251 8365142  1 
866       251 8365142  1 
867       251 8365142  1 
868       251 8365142  1 
869       251 8365142  1 
870       251 8365142  1 
871       251 8365142  1 
872       251 8365142  1 
873       251 8365142  1 
874       251 8365142  1 
875       251 8365142  1 
876       251 8365142  1 
877       251 8365142  1 
878       251 8365142  1 
879       251 8365142  1 
880       251 8365142  1 
881       251 8365142  1 
882       251 8365142  1 
883       251 8365142  1 
884       251 8365142  1 
885       251 8365142  1 
886       251 8365142  1 
887       251 8365142  1 
888       251 8365142  1 
889       251 8365142  1 
890       251 8365142  1 
891       251 8365142  1 
892       251 8365142  1 
893       251 8365142  1 
894       251 8365142  1 
895       251 8365142  1 
