Signal Legend:

Key        Signal Name

0        = sbox_out
1        = values_out
2        = test_out

Data Table:

Signals-> 0   1           2 

sample

502       249 1823448872  1 
503       249 1823448872  1 
504       249 1823448872  1 
505       249 1823448872  1 
506       249 1823448872  1 
507       249 1823448872  1 
508       249 1823448872  1 
509       249 1823448872  1 
510       249 1823448872  1 
511       249 1823448872  1 
512       249 1823448872  1 
513       249 1823448872  1 
514       249 1823448872  1 
515       249 1823448872  1 
516       249 1823448872  1 
517       249 1823448872  1 
518       249 1823448872  1 
519       249 1823448872  1 
520       249 1823448872  1 
521       249 1823448872  1 
522       249 1823448872  1 
523       249 1823448872  1 
524       249 1823448872  1 
525       249 1823448872  1 
526       249 1823448872  1 
527       249 1823448872  1 
528       249 1823448872  1 
529       249 1823448872  1 
530       249 1823448872  1 
531       249 1823448872  1 
532       249 1823448872  1 
533       249 1823448872  1 
534       249 1823448872  1 
535       249 1823448872  1 
536       249 1823448872  1 
537       249 1823448872  1 
538       249 1823448872  1 
539       249 1823448872  1 
540       249 1823448872  1 
541       249 1823448872  1 
542       249 1823448872  1 
543       249 1823448872  1 
544       249 1823448872  1 
545       249 1823448872  1 
546       249 1823448872  1 
547       249 1823448872  1 
548       249 1823448872  1 
549       249 1823448872  1 
550       249 1823448872  1 
551       249 1823448872  1 
552       249 1823448872  1 
553       249 1823448872  1 
554       249 1823448872  1 
555       249 1823448872  1 
556       249 1823448872  1 
557       249 1823448872  1 
558       249 1823448872  1 
559       249 1823448872  1 
560       249 1823448872  1 
561       249 1823448872  1 
562       249 1823448872  1 
563       249 1823448872  1 
564       249 1823448872  1 
565       249 1823448872  1 
566       249 1823448872  1 
567       249 1823448872  1 
568       249 1823448872  1 
569       249 1823448872  1 
570       249 1823448872  1 
571       249 1823448872  1 
572       249 1823448872  1 
573       249 1823448872  1 
574       249 1823448872  1 
575       249 1823448872  1 
576       249 1823448872  1 
577       249 1823448872  1 
578       249 1823448872  1 
579       249 1823448872  1 
580       249 1823448872  1 
581       249 1823448872  1 
582       249 1823448872  1 
583       249 1823448872  1 
584       249 1823448872  1 
585       249 1823448872  1 
586       249 1823448872  1 
587       249 1823448872  1 
588       249 1823448872  1 
589       249 1823448872  1 
590       249 1823448872  1 
591       249 1823448872  1 
592       249 1823448872  1 
593       249 1823448872  1 
594       249 1823448872  1 
595       249 1823448872  1 
596       249 1823448872  1 
597       249 1823448872  1 
598       249 1823448872  1 
599       249 1823448872  1 
600       249 1823448872  1 
601       249 1823448872  1 
602       249 1823448872  1 
603       249 1823448872  1 
604       249 1823448872  1 
605       249 1823448872  1 
606       249 1823448872  1 
607       249 1823448872  1 
608       249 1823448872  1 
609       249 1823448872  1 
610       249 1823448872  1 
611       249 1823448872  1 
612       249 1823448872  1 
613       249 1823448872  1 
614       249 1823448872  1 
615       249 1823448872  1 
616       249 1823448872  1 
617       249 1823448872  1 
618       249 1823448872  1 
619       249 1823448872  1 
620       249 1823448872  1 
621       249 1823448872  1 
622       249 1823448872  1 
623       249 1823448872  1 
624       249 1823448872  1 
625       249 1823448872  1 
626       249 1823448872  1 
627       249 1823448872  1 
628       249 1823448872  1 
629       249 1823448872  1 
630       249 1823448872  1 
631       249 1823448872  1 
632       249 1823448872  1 
633       249 1823448872  1 
634       249 1823448872  1 
635       249 1823448872  1 
636       249 1823448872  1 
637       249 1823448872  1 
638       249 1823448872  1 
639       249 1823448872  1 
640       249 1823448872  1 
641       249 1823448872  1 
