Signal Legend:

Key        Signal Name

0        = sbox_out
1        = values_out
2        = test_out

Data Table:

Signals-> 0   1           2 
294       250 1794192694  1 
295       250 1794192694  1 
296       250 1794192694  1 
297       250 1794192694  1 
298       250 1794192694  1 
299       250 1794192694  1 
300       250 1794192694  1 
301       250 1794192694  1 
302       250 1794192694  1 
303       250 1794192694  1 
304       250 1794192694  1 
305       250 1794192694  1 
306       250 1794192694  1 
307       250 1794192694  1 
308       250 1794192694  1 
309       250 1794192694  1 
310       250 1794192694  1 
311       250 1794192694  1 
312       250 1794192694  1 
313       250 1794192694  1 
314       250 1794192694  1 
315       250 1794192694  1 
316       250 1794192694  1 
317       250 1794192694  1 
318       250 1794192694  1 
319       250 1794192694  1 
320       250 1794192694  1 
321       250 1794192694  1 
322       250 1794192694  1 
323       250 1794192694  1 
324       250 1794192694  1 
325       250 1794192694  1 
326       250 1794192694  1 
327       250 1794192694  1 
328       250 1794192694  1 
329       250 1794192694  1 
330       250 1794192694  1 
331       250 1794192694  1 
332       250 1794192694  1 
333       250 1794192694  1 
334       250 1794192694  1 
335       250 1794192694  1 
336       250 1794192694  1 
337       250 1794192694  1 
338       250 1794192694  1 
339       250 1794192694  1 
340       250 1794192694  1 
341       250 1794192694  1 
342       250 1794192694  1 
343       250 1794192694  1 
344       250 1794192694  1 
345       250 1794192694  1 
346       250 1794192694  1 
347       250 1794192694  1 
348       250 1794192694  1 
349       250 1794192694  1 
350       250 1794192694  1 
351       250 1794192694  1 
352       250 1794192694  1 
353       250 1794192694  1 
354       250 1794192694  1 
355       250 1794192694  1 
356       250 1794192694  1 
357       250 1794192694  1 
358       250 1794192694  1 
359       250 1794192694  1 
360       250 1794192694  1 
361       250 1794192694  1 
362       250 1794192694  1 
363       250 1794192694  1 
364       250 1794192694  1 
365       250 1794192694  1 
366       250 1794192694  1 
367       250 1794192694  1 
368       250 1794192694  1 
369       250 1794192694  1 
370       250 1794192694  1 
371       250 1794192694  1 
372       250 1794192694  1 
373       250 1794192694  1 
374       250 1794192694  1 
375       250 1794192694  1 
376       250 1794192694  1 
377       250 1794192694  1 
378       250 1794192694  1 
379       250 1794192694  1 
380       250 1794192694  1 
381       250 1794192694  1 
382       250 1794192694  1 
383       250 1794192694  1 
384       250 1794192694  1 
385       250 1794192694  1 
386       250 1794192694  1 
387       250 1794192694  1 
388       250 1794192694  1 
389       250 1794192694  1 
390       250 1794192694  1 
391       250 1794192694  1 
392       250 1794192694  1 
393       250 1794192694  1 
394       250 1794192694  1 
395       250 1794192694  1 
396       250 1794192694  1 
397       250 1794192694  1 
398       250 1794192694  1 
399       250 1794192694  1 
400       250 1794192694  1 
401       250 1794192694  1 
402       250 1794192694  1 
403       250 1794192694  1 
404       250 1794192694  1 
405       250 1794192694  1 
406       250 1794192694  1 
407       250 1794192694  1 
408       250 1794192694  1 
409       250 1794192694  1 
410       250 1794192694  1 
411       250 1794192694  1 
412       250 1794192694  1 
413       250 1794192694  1 
414       250 1794192694  1 
415       250 1794192694  1 
416       250 1794192694  1 
417       250 1794192694  1 
418       250 1794192694  1 
419       250 1794192694  1 
420       250 1794192694  1 
421       250 1794192694  1 
422       250 1794192694  1 
423       250 1794192694  1 
424       250 1794192694  1 
425       250 1794192694  1 
426       250 1794192694  1 
427       250 1794192694  1 
428       250 1794192694  1 
429       250 1794192694  1 
430       250 1794192694  1 
431       250 1794192694  1 
432       250 1794192694  1 
433       250 1794192694  1 
434       250 1794192694  1 
435       250 1794192694  1 
436       250 1794192694  1 
437       250 1794192694  1 
438       250 1794192694  1 
439       250 1794192694  1 
440       250 1794192694  1 
441       250 1794192694  1 
442       250 1794192694  1 
443       250 1794192694  1 
444       250 1794192694  1 
445       250 1794192694  1 
446       250 1794192694  1 
447       250 1794192694  1 
448       250 1794192694  1 
449       250 1794192694  1 
450       250 1794192694  1 
451       250 1794192694  1 
452       250 1794192694  1 
453       250 1794192694  1 
454       250 1794192694  1 
455       250 1794192694  1 
456       250 1794192694  1 
457       250 1794192694  1 
458       250 1794192694  1 
459       250 1794192694  1 
460       250 1794192694  1 
461       250 1794192694  1 
462       250 1794192694  1 
463       250 1794192694  1 
464       250 1794192694  1 
465       250 1794192694  1 
466       250 1794192694  1 
467       250 1794192694  1 
468       250 1794192694  1 
469       250 1794192694  1 
470       250 1794192694  1 
471       250 1794192694  1 
472       250 1794192694  1 
473       250 1794192694  1 
474       250 1794192694  1 
475       250 1794192694  1 
476       250 1794192694  1 
477       250 1794192694  1 
478       250 1794192694  1 
479       250 1794192694  1 
480       250 1794192694  1 
481       250 1794192694  1 
482       250 1794192694  1 
483       250 1794192694  1 
484       250 1794192694  1 
485       250 1794192694  1 
486       250 1794192694  1 
487       250 1794192694  1 
488       250 1794192694  1 
489       250 1794192694  1 
490       250 1794192694  1 
491       250 1794192694  1 
492       250 1794192694  1 
493       250 1794192694  1 
494       250 1794192694  1 
495       250 1794192694  1 
496       250 1794192694  1 
497       250 1794192694  1 
498       250 1794192694  1 
499       250 1794192694  1 
500       250 1794192694  1 
501       250 1794192694  1 
502       250 1794192694  1 
503       250 1794192694  1 
504       250 1794192694  1 
505       250 1794192694  1 
506       250 1794192694  1 
507       250 1794192694  1 
508       250 1794192694  1 
509       250 1794192694  1 
510       250 1794192694  1 
511       250 1794192694  1 
512       250 1794192694  1 
513       250 1794192694  1 
514       250 1794192694  1 
515       250 1794192694  1 
516       250 1794192694  1 
517       250 1794192694  1 
518       250 1794192694  1 
519       250 1794192694  1 
520       250 1794192694  1 
521       250 1794192694  1 
522       250 1794192694  1 
523       250 1794192694  1 
524       250 1794192694  1 
525       250 1794192694  1 
526       250 1794192694  1 
527       250 1794192694  1 
528       250 1794192694  1 
529       250 1794192694  1 
530       250 1794192694  1 
531       250 1794192694  1 
532       250 1794192694  1 
533       250 1794192694  1 
534       250 1794192694  1 
535       250 1794192694  1 
536       250 1794192694  1 
537       250 1794192694  1 
538       250 1794192694  1 
539       250 1794192694  1 
540       250 1794192694  1 
541       250 1794192694  1 
542       250 1794192694  1 
543       250 1794192694  1 
544       250 1794192694  1 
545       250 1794192694  1 
546       250 1794192694  1 
547       250 1794192694  1 
548       250 1794192694  1 
549       250 1794192694  1 
550       250 1794192694  1 
551       250 1794192694  1 
552       250 1794192694  1 
553       250 1794192694  1 
554       250 1794192694  1 
555       250 1794192694  1 
556       250 1794192694  1 
557       250 1794192694  1 
558       250 1794192694  1 
559       250 1794192694  1 
560       250 1794192694  1 
561       250 1794192694  1 
562       250 1794192694  1 
563       250 1794192694  1 
564       250 1794192694  1 
565       250 1794192694  1 
566       250 1794192694  1 
567       250 1794192694  1 
568       250 1794192694  1 
569       250 1794192694  1 
570       250 1794192694  1 
571       250 1794192694  1 
572       250 1794192694  1 
573       250 1794192694  1 
574       250 1794192694  1 
575       250 1794192694  1 
576       250 1794192694  1 
577       250 1794192694  1 
578       250 1794192694  1 
579       250 1794192694  1 
580       250 1794192694  1 
581       250 1794192694  1 
582       250 1794192694  1 
583       250 1794192694  1 
584       250 1794192694  1 
585       250 1794192694  1 
586       250 1794192694  1 
587       250 1794192694  1 
588       250 1794192694  1 
589       250 1794192694  1 
590       250 1794192694  1 
591       250 1794192694  1 
592       250 1794192694  1 
593       250 1794192694  1 
594       250 1794192694  1 
595       250 1794192694  1 
596       250 1794192694  1 
597       250 1794192694  1 
598       250 1794192694  1 
599       250 1794192694  1 
600       250 1794192694  1 
601       250 1794192694  1 
602       250 1794192694  1 
603       250 1794192694  1 
604       250 1794192694  1 
605       250 1794192694  1 
606       250 1794192694  1 
607       250 1794192694  1 
608       250 1794192694  1 
609       250 1794192694  1 
610       250 1794192694  1 
611       250 1794192694  1 
612       250 1794192694  1 
613       250 1794192694  1 
614       250 1794192694  1 
615       250 1794192694  1 
616       250 1794192694  1 
617       250 1794192694  1 
618       250 1794192694  1 
619       250 1794192694  1 
620       250 1794192694  1 
621       250 1794192694  1 
622       250 1794192694  1 
623       250 1794192694  1 
624       250 1794192694  1 
625       250 1794192694  1 
626       250 1794192694  1 
627       250 1794192694  1 
628       250 1794192694  1 
629       250 1794192694  1 
630       250 1794192694  1 
631       250 1794192694  1 
632       250 1794192694  1 
633       250 1794192694  1 
634       250 1794192694  1 
635       250 1794192694  1 
636       250 1794192694  1 
637       250 1794192694  1 
638       250 1794192694  1 
639       250 1794192694  1 
640       250 1794192694  1 
641       250 1794192694  1 
642       250 1794192694  1 
643       250 1794192694  1 
644       250 1794192694  1 
645       250 1794192694  1 
646       250 1794192694  1 
647       250 1794192694  1 
648       250 1794192694  1 
649       250 1794192694  1 
650       250 1794192694  1 
651       250 1794192694  1 
652       250 1794192694  1 
653       250 1794192694  1 
654       250 1794192694  1 
655       250 1794192694  1 
656       250 1794192694  1 
657       250 1794192694  1 
658       250 1794192694  1 
659       250 1794192694  1 
660       250 1794192694  1 
661       250 1794192694  1 
662       250 1794192694  1 
663       250 1794192694  1 
664       250 1794192694  1 
665       250 1794192694  1 
666       250 1794192694  1 
667       250 1794192694  1 
668       250 1794192694  1 
669       250 1794192694  1 
670       250 1794192694  1 
671       250 1794192694  1 
672       250 1794192694  1 
673       250 1794192694  1 
674       250 1794192694  1 
675       250 1794192694  1 
676       250 1794192694  1 
677       250 1794192694  1 
678       250 1794192694  1 
679       250 1794192694  1 
680       250 1794192694  1 
681       250 1794192694  1 
682       250 1794192694  1 
683       250 1794192694  1 
684       250 1794192694  1 
685       250 1794192694  1 
686       250 1794192694  1 
687       250 1794192694  1 
688       250 1794192694  1 
689       250 1794192694  1 
690       250 1794192694  1 
691       250 1794192694  1 
692       250 1794192694  1 
693       250 1794192694  1 
694       250 1794192694  1 
695       250 1794192694  1 
696       250 1794192694  1 
697       250 1794192694  1 
698       250 1794192694  1 
699       250 1794192694  1 
700       250 1794192694  1 
701       250 1794192694  1 
702       250 1794192694  1 
703       250 1794192694  1 
704       250 1794192694  1 
705       250 1794192694  1 
706       250 1794192694  1 
707       250 1794192694  1 
708       250 1794192694  1 
709       250 1794192694  1 
710       250 1794192694  1 
711       250 1794192694  1 
712       250 1794192694  1 
713       250 1794192694  1 
714       250 1794192694  1 
715       250 1794192694  1 
716       250 1794192694  1 
717       250 1794192694  1 
718       250 1794192694  1 
719       250 1794192694  1 
720       250 1794192694  1 
721       250 1794192694  1 
722       250 1794192694  1 
723       250 1794192694  1 
724       250 1794192694  1 
725       250 1794192694  1 
726       250 1794192694  1 
727       250 1794192694  1 
728       250 1794192694  1 
729       250 1794192694  1 
730       250 1794192694  1 
731       250 1794192694  1 
732       250 1794192694  1 
733       250 1794192694  1 
734       250 1794192694  1 
735       250 1794192694  1 
736       250 1794192694  1 
737       250 1794192694  1 
738       250 1794192694  1 
739       250 1794192694  1 
740       250 1794192694  1 
741       250 1794192694  1 
742       250 1794192694  1 
743       250 1794192694  1 
744       250 1794192694  1 
745       250 1794192694  1 
746       250 1794192694  1 
747       250 1794192694  1 
748       250 1794192694  1 
749       250 1794192694  1 
750       250 1794192694  1 
751       250 1794192694  1 
752       250 1794192694  1 
753       250 1794192694  1 
754       250 1794192694  1 
755       250 1794192694  1 
756       250 1794192694  1 
757       250 1794192694  1 
758       250 1794192694  1 
759       250 1794192694  1 
760       250 1794192694  1 
761       250 1794192694  1 
762       250 1794192694  1 
763       250 1794192694  1 
764       250 1794192694  1 
765       250 1794192694  1 
766       250 1794192694  1 
767       250 1794192694  1 
768       250 1794192694  1 
769       250 1794192694  1 
770       250 1794192694  1 
771       250 1794192694  1 
772       250 1794192694  1 
773       250 1794192694  1 
774       250 1794192694  1 
775       250 1794192694  1 
776       250 1794192694  1 
777       250 1794192694  1 
778       250 1794192694  1 
779       250 1794192694  1 
780       250 1794192694  1 
781       250 1794192694  1 
782       250 1794192694  1 
783       250 1794192694  1 
784       250 1794192694  1 
785       250 1794192694  1 
786       250 1794192694  1 
787       250 1794192694  1 
788       250 1794192694  1 
789       250 1794192694  1 
790       250 1794192694  1 
791       250 1794192694  1 
792       250 1794192694  1 
793       250 1794192694  1 
794       250 1794192694  1 
795       250 1794192694  1 
796       250 1794192694  1 
797       250 1794192694  1 
798       250 1794192694  1 
799       250 1794192694  1 
800       250 1794192694  1 
801       250 1794192694  1 
802       250 1794192694  1 
803       250 1794192694  1 
804       250 1794192694  1 
805       250 1794192694  1 
806       250 1794192694  1 
807       250 1794192694  1 
808       250 1794192694  1 
809       250 1794192694  1 
810       250 1794192694  1 
811       250 1794192694  1 
812       250 1794192694  1 
813       250 1794192694  1 
814       250 1794192694  1 
815       250 1794192694  1 
816       250 1794192694  1 
817       250 1794192694  1 
818       250 1794192694  1 
819       250 1794192694  1 
820       250 1794192694  1 
821       250 1794192694  1 
822       250 1794192694  1 
823       250 1794192694  1 
824       250 1794192694  1 
825       250 1794192694  1 
826       250 1794192694  1 
827       250 1794192694  1 
828       250 1794192694  1 
829       250 1794192694  1 
830       250 1794192694  1 
831       250 1794192694  1 
832       250 1794192694  1 
833       250 1794192694  1 
834       250 1794192694  1 
835       250 1794192694  1 
836       250 1794192694  1 
837       250 1794192694  1 
838       250 1794192694  1 
839       250 1794192694  1 
840       250 1794192694  1 
841       250 1794192694  1 
842       250 1794192694  1 
843       250 1794192694  1 
844       250 1794192694  1 
845       250 1794192694  1 
846       250 1794192694  1 
847       250 1794192694  1 
848       250 1794192694  1 
849       250 1794192694  1 
850       250 1794192694  1 
851       250 1794192694  1 
852       250 1794192694  1 
853       250 1794192694  1 
854       250 1794192694  1 
855       250 1794192694  1 
856       250 1794192694  1 
857       250 1794192694  1 
858       250 1794192694  1 
859       250 1794192694  1 
860       250 1794192694  1 
861       250 1794192694  1 
862       250 1794192694  1 
863       250 1794192694  1 
864       250 1794192694  1 
865       250 1794192694  1 
866       250 1794192694  1 
867       250 1794192694  1 
868       250 1794192694  1 
869       250 1794192694  1 
870       250 1794192694  1 
871       250 1794192694  1 
872       250 1794192694  1 
873       250 1794192694  1 
874       250 1794192694  1 
875       250 1794192694  1 
876       250 1794192694  1 
877       250 1794192694  1 
878       250 1794192694  1 
879       250 1794192694  1 
880       250 1794192694  1 
881       250 1794192694  1 
882       250 1794192694  1 
883       250 1794192694  1 
884       250 1794192694  1 
885       250 1794192694  1 
886       250 1794192694  1 
887       250 1794192694  1 
888       250 1794192694  1 
889       250 1794192694  1 
890       250 1794192694  1 
891       250 1794192694  1 
892       250 1794192694  1 
893       250 1794192694  1 
894       250 1794192694  1 
895       250 1794192694  1 
